[38, 29, 37, 29, 35, 31];[32.0, 27.0, 33.0, 26.0, 30.0, 23.0]
[36, 39, 42, 32, 31, 18];[30.0, 36.0, 38.0, 28.0, 31.0, 16.0]
[38, 45, 28, 32, 30, 26];[36.0, 42.0, 27.0, 28.0, 29.0, 21.0]
[47, 31, 38, 33, 25, 25];[37.0, 26.0, 30.0, 30.0, 15.0, 21.0]
[28, 35, 30, 46, 31, 29];[24.0, 32.0, 27.0, 43.0, 29.0, 28.0]
[46, 38, 24, 37, 35, 19];[45.0, 34.0, 24.0, 37.0, 34.0, 19.0]
[33, 32, 37, 33, 30, 34];[32.0, 27.0, 33.0, 26.0, 26.0, 28.0]
[34, 46, 36, 32, 23, 28];[32.0, 44.0, 33.0, 29.0, 22.0, 24.0]
[26, 43, 27, 44, 33, 26];[23.0, 40.0, 27.0, 39.0, 31.0, 25.0]
[29, 31, 26, 41, 41, 30];[29.0, 30.0, 26.0, 38.0, 40.0, 27.0]
[32, 38, 40, 34, 23, 32];[31.0, 37.0, 38.0, 34.0, 23.0, 30.0]
[32, 30, 43, 24, 31, 39];[32.0, 27.0, 38.0, 22.0, 28.0, 37.0]
[39, 29, 29, 34, 34, 34];[32.0, 27.0, 26.0, 33.0, 32.0, 30.0]
[24, 34, 36, 38, 33, 34];[20.0, 29.0, 30.0, 38.0, 26.0, 30.0]
[22, 30, 42, 36, 43, 26];[22.0, 27.0, 41.0, 27.0, 37.0, 25.0]
[35, 34, 18, 44, 30, 39];[29.0, 33.0, 17.0, 36.0, 22.0, 31.0]
[33, 36, 32, 24, 39, 35];[31.0, 33.0, 31.0, 17.0, 37.0, 29.0]
[44, 37, 36, 34, 29, 19];[39.0, 34.0, 34.0, 33.0, 27.0, 19.0]
[35, 31, 42, 30, 35, 26];[34.0, 30.0, 42.0, 28.0, 34.0, 25.0]
[35, 38, 33, 31, 36, 26];[34.0, 35.0, 32.0, 28.0, 36.0, 25.0]
[35, 36, 22, 37, 35, 34];[33.0, 32.0, 21.0, 31.0, 33.0, 31.0]
[33, 39, 36, 27, 22, 42];[31.0, 30.0, 35.0, 26.0, 21.0, 40.0]
[45, 32, 28, 30, 41, 23];[44.0, 29.0, 26.0, 29.0, 40.0, 20.0]
[32, 35, 22, 37, 31, 41];[29.0, 33.0, 20.0, 26.0, 31.0, 38.0]
[32, 27, 37, 46, 26, 31];[28.0, 25.0, 34.0, 42.0, 25.0, 27.0]
[36, 28, 37, 23, 36, 38];[31.0, 27.0, 32.0, 20.0, 33.0, 37.0]
[31, 38, 30, 40, 28, 32];[30.0, 32.0, 28.0, 36.0, 24.0, 30.0]
[23, 42, 29, 38, 30, 37];[22.0, 32.0, 26.0, 35.0, 29.0, 31.0]
[40, 37, 30, 31, 32, 29];[36.0, 32.0, 28.0, 29.0, 25.0, 26.0]
[21, 36, 28, 36, 34, 39];[17.0, 34.0, 23.0, 31.0, 28.0, 34.0]
[31, 27, 32, 25, 53, 30];[30.0, 23.0, 31.0, 23.0, 46.0, 29.0]
[30, 27, 35, 38, 38, 30];[29.0, 25.0, 35.0, 29.0, 33.0, 22.0]
[29, 43, 34, 34, 28, 31];[28.0, 40.0, 34.0, 32.0, 27.0, 30.0]
[34, 41, 30, 31, 35, 28];[29.0, 37.0, 29.0, 25.0, 22.0, 23.0]
[47, 41, 30, 30, 30, 21];[45.0, 40.0, 30.0, 30.0, 27.0, 20.0]
[31, 25, 42, 15, 42, 44];[29.0, 23.0, 38.0, 11.0, 33.0, 34.0]
[36, 26, 36, 45, 35, 21];[34.0, 19.0, 32.0, 41.0, 27.0, 16.0]
[32, 40, 28, 32, 34, 32];[32.0, 40.0, 28.0, 30.0, 33.0, 31.0]
[33, 27, 31, 39, 31, 38];[33.0, 25.0, 31.0, 35.0, 29.0, 36.0]
[25, 27, 27, 36, 37, 46];[24.0, 25.0, 26.0, 31.0, 32.0, 38.0]
[36, 25, 37, 36, 35, 29];[35.0, 24.0, 32.0, 32.0, 32.0, 23.0]
[33, 28, 24, 38, 35, 40];[29.0, 28.0, 23.0, 37.0, 29.0, 35.0]
[31, 43, 29, 29, 29, 37];[26.0, 42.0, 27.0, 28.0, 27.0, 33.0]
[34, 45, 27, 35, 32, 25];[29.0, 41.0, 26.0, 32.0, 29.0, 25.0]
[26, 50, 29, 35, 28, 30];[21.0, 44.0, 22.0, 33.0, 25.0, 27.0]
[27, 27, 42, 23, 41, 39];[23.0, 25.0, 40.0, 20.0, 39.0, 36.0]
[42, 24, 37, 35, 25, 35];[32.0, 22.0, 32.0, 25.0, 23.0, 32.0]
[43, 36, 31, 22, 31, 35];[41.0, 35.0, 28.0, 19.0, 31.0, 31.0]
[48, 21, 27, 26, 38, 38];[37.0, 19.0, 21.0, 23.0, 22.0, 19.0]
[39, 39, 32, 40, 21, 26];[36.0, 38.0, 31.0, 36.0, 20.0, 22.0]
[45, 37, 30, 47, 19, 20];[36.0, 34.0, 25.0, 41.0, 17.0, 16.0]
[35, 39, 28, 34, 27, 36];[33.0, 32.0, 28.0, 33.0, 24.0, 35.0]
[35, 32, 28, 43, 33, 27];[30.0, 31.0, 28.0, 36.0, 30.0, 26.0]
[34, 32, 32, 44, 20, 37];[33.0, 30.0, 28.0, 36.0, 19.0, 31.0]
[29, 27, 28, 34, 39, 42];[27.0, 26.0, 26.0, 34.0, 38.0, 42.0]
[28, 36, 29, 41, 34, 31];[27.0, 34.0, 23.0, 35.0, 34.0, 28.0]
[33, 32, 36, 39, 20, 39];[31.0, 31.0, 35.0, 35.0, 18.0, 36.0]
[35, 31, 40, 33, 30, 30];[35.0, 29.0, 38.0, 30.0, 30.0, 28.0]
[29, 41, 29, 41, 29, 29];[28.0, 38.0, 27.0, 39.0, 28.0, 27.0]
[33, 43, 35, 30, 35, 23];[32.0, 41.0, 32.0, 28.0, 34.0, 22.0]
[31, 35, 34, 30, 38, 31];[28.0, 31.0, 31.0, 24.0, 33.0, 24.0]
[45, 43, 27, 20, 31, 33];[44.0, 39.0, 27.0, 19.0, 31.0, 31.0]
[36, 30, 38, 29, 34, 32];[35.0, 29.0, 37.0, 27.0, 31.0, 31.0]
[34, 50, 28, 30, 26, 32];[30.0, 43.0, 24.0, 30.0, 25.0, 29.0]
[37, 29, 33, 37, 29, 34];[31.0, 24.0, 30.0, 30.0, 26.0, 31.0]
[49, 30, 24, 26, 25, 45];[47.0, 27.0, 23.0, 25.0, 22.0, 37.0]
[35, 28, 35, 31, 35, 35];[34.0, 25.0, 34.0, 26.0, 35.0, 32.0]
[43, 46, 20, 45, 20, 25];[39.0, 42.0, 20.0, 41.0, 17.0, 22.0]
[48, 34, 31, 34, 32, 19];[39.0, 32.0, 29.0, 30.0, 28.0, 16.0]
[33, 26, 34, 27, 39, 40];[30.0, 26.0, 34.0, 23.0, 33.0, 31.0]
[36, 39, 28, 31, 30, 35];[32.0, 34.0, 23.0, 28.0, 29.0, 33.0]
[28, 29, 33, 46, 35, 28];[26.0, 29.0, 30.0, 44.0, 33.0, 26.0]
[31, 41, 32, 28, 30, 37];[29.0, 39.0, 31.0, 28.0, 29.0, 33.0]
[37, 31, 34, 32, 37, 26];[34.0, 28.0, 33.0, 29.0, 32.0, 23.0]
[43, 42, 17, 35, 32, 30];[39.0, 40.0, 17.0, 32.0, 30.0, 24.0]
[32, 24, 43, 32, 36, 32];[30.0, 24.0, 38.0, 31.0, 32.0, 29.0]
[29, 44, 22, 53, 26, 25];[26.0, 41.0, 17.0, 49.0, 24.0, 23.0]
[34, 30, 31, 39, 37, 28];[31.0, 28.0, 29.0, 37.0, 34.0, 24.0]
[31, 39, 31, 41, 30, 27];[26.0, 34.0, 28.0, 37.0, 27.0, 24.0]
[35, 30, 27, 37, 28, 42];[35.0, 27.0, 25.0, 35.0, 22.0, 36.0]
[40, 46, 27, 18, 35, 33];[36.0, 42.0, 26.0, 16.0, 31.0, 24.0]
[39, 28, 31, 34, 33, 34];[35.0, 27.0, 31.0, 30.0, 31.0, 33.0]
[38, 34, 28, 33, 37, 29];[34.0, 32.0, 25.0, 26.0, 31.0, 28.0]
[32, 37, 31, 38, 36, 25];[32.0, 34.0, 29.0, 38.0, 35.0, 24.0]
[32, 41, 25, 40, 28, 33];[30.0, 36.0, 25.0, 35.0, 26.0, 29.0]
[51, 31, 30, 40, 25, 21];[49.0, 25.0, 24.0, 33.0, 23.0, 21.0]
[47, 30, 19, 35, 34, 33];[39.0, 24.0, 16.0, 29.0, 22.0, 24.0]
[39, 30, 40, 37, 29, 24];[38.0, 29.0, 39.0, 35.0, 27.0, 24.0]
[40, 28, 31, 48, 26, 26];[36.0, 23.0, 28.0, 40.0, 22.0, 22.0]
[38, 33, 27, 42, 30, 29];[37.0, 30.0, 24.0, 35.0, 27.0, 27.0]
[31, 39, 29, 31, 39, 30];[25.0, 38.0, 28.0, 30.0, 35.0, 30.0]
[36, 41, 29, 39, 25, 29];[34.0, 38.0, 26.0, 32.0, 25.0, 27.0]
[49, 29, 25, 34, 27, 34];[47.0, 27.0, 23.0, 31.0, 25.0, 34.0]
[39, 36, 28, 34, 26, 34];[38.0, 33.0, 27.0, 32.0, 24.0, 27.0]
[37, 32, 31, 38, 29, 32];[36.0, 32.0, 30.0, 32.0, 26.0, 30.0]
[42, 38, 28, 36, 30, 25];[36.0, 35.0, 27.0, 32.0, 25.0, 25.0]
[36, 36, 39, 25, 29, 33];[36.0, 33.0, 37.0, 21.0, 29.0, 33.0]
[30, 46, 39, 35, 27, 21];[27.0, 44.0, 37.0, 31.0, 25.0, 21.0]
[33, 31, 29, 33, 31, 40];[27.0, 27.0, 28.0, 30.0, 25.0, 32.0]
[37, 36, 40, 37, 23, 25];[29.0, 34.0, 33.0, 27.0, 18.0, 17.0]
[38, 38, 31, 32, 33, 27];[35.0, 33.0, 30.0, 30.0, 31.0, 25.0]
[37, 32, 34, 30, 34, 32];[33.0, 27.0, 33.0, 30.0, 30.0, 29.0]
[31, 39, 28, 39, 25, 37];[28.0, 32.0, 25.0, 34.0, 19.0, 32.0]
[32, 30, 27, 39, 31, 40];[29.0, 26.0, 26.0, 32.0, 28.0, 34.0]
[27, 17, 43, 40, 41, 31];[23.0, 14.0, 37.0, 36.0, 38.0, 25.0]
[25, 36, 39, 24, 31, 44];[22.0, 32.0, 34.0, 21.0, 24.0, 36.0]
[30, 38, 38, 31, 35, 27];[30.0, 38.0, 36.0, 24.0, 30.0, 25.0]
[37, 31, 23, 47, 37, 24];[32.0, 27.0, 21.0, 40.0, 32.0, 19.0]
[43, 33, 36, 39, 25, 23];[42.0, 31.0, 30.0, 36.0, 24.0, 22.0]
[35, 47, 23, 37, 30, 27];[33.0, 43.0, 23.0, 32.0, 28.0, 25.0]
[36, 29, 34, 29, 36, 35];[31.0, 27.0, 28.0, 26.0, 32.0, 25.0]
[36, 34, 31, 49, 22, 27];[31.0, 27.0, 27.0, 42.0, 18.0, 26.0]
[42, 49, 21, 24, 26, 37];[41.0, 38.0, 21.0, 23.0, 24.0, 36.0]
[39, 57, 32, 27, 20, 24];[37.0, 51.0, 29.0, 23.0, 17.0, 22.0]
[46, 30, 18, 35, 38, 32];[43.0, 27.0, 16.0, 32.0, 34.0, 28.0]
[31, 34, 28, 47, 34, 25];[27.0, 31.0, 23.0, 33.0, 29.0, 21.0]
[33, 38, 36, 35, 25, 31];[30.0, 32.0, 32.0, 34.0, 21.0, 27.0]
[29, 31, 43, 38, 31, 27];[26.0, 29.0, 41.0, 33.0, 31.0, 24.0]
[44, 34, 18, 35, 36, 32];[43.0, 32.0, 16.0, 34.0, 34.0, 31.0]
[39, 31, 23, 43, 34, 29];[35.0, 31.0, 21.0, 35.0, 32.0, 27.0]
[32, 37, 38, 32, 31, 29];[28.0, 30.0, 35.0, 28.0, 19.0, 26.0]
[32, 37, 38, 27, 36, 29];[30.0, 37.0, 35.0, 24.0, 35.0, 29.0]
[31, 34, 33, 34, 32, 35];[29.0, 31.0, 31.0, 28.0, 32.0, 32.0]
[32, 18, 23, 15, 57, 53];[22.0, 16.0, 23.0, 14.0, 54.0, 42.0]
[33, 40, 23, 38, 37, 27];[30.0, 35.0, 22.0, 33.0, 30.0, 26.0]
[32, 41, 30, 47, 22, 26];[31.0, 39.0, 30.0, 43.0, 21.0, 26.0]
[38, 41, 33, 35, 23, 29];[38.0, 40.0, 30.0, 32.0, 20.0, 27.0]
[37, 44, 27, 38, 30, 23];[31.0, 38.0, 17.0, 28.0, 24.0, 17.0]
[35, 25, 25, 50, 34, 30];[33.0, 23.0, 23.0, 47.0, 30.0, 30.0]
[37, 37, 36, 32, 30, 26];[36.0, 32.0, 33.0, 27.0, 25.0, 23.0]
[31, 34, 37, 35, 27, 34];[30.0, 32.0, 35.0, 32.0, 23.0, 32.0]
[28, 31, 50, 29, 37, 24];[25.0, 26.0, 46.0, 27.0, 32.0, 20.0]
[33, 34, 42, 28, 31, 31];[30.0, 33.0, 34.0, 25.0, 31.0, 29.0]
[35, 38, 25, 39, 34, 28];[28.0, 31.0, 21.0, 32.0, 31.0, 26.0]
[36, 36, 39, 25, 28, 34];[36.0, 34.0, 36.0, 25.0, 26.0, 32.0]
[34, 30, 19, 55, 21, 39];[32.0, 30.0, 18.0, 47.0, 19.0, 36.0]
[7, 8, 87, 4, 86, 7];[7.0, 8.0, 87.0, 4.0, 86.0, 6.0]
[33, 26, 31, 50, 40, 18];[33.0, 25.0, 31.0, 48.0, 38.0, 17.0]
[24, 34, 32, 40, 37, 32];[22.0, 31.0, 29.0, 39.0, 34.0, 32.0]
[45, 32, 29, 32, 30, 30];[40.0, 30.0, 29.0, 31.0, 28.0, 28.0]
[44, 18, 48, 26, 43, 20];[37.0, 12.0, 41.0, 26.0, 36.0, 20.0]
[50, 46, 16, 21, 24, 41];[48.0, 34.0, 15.0, 20.0, 20.0, 36.0]
[42, 29, 32, 35, 24, 37];[37.0, 29.0, 27.0, 27.0, 22.0, 34.0]
[31, 37, 33, 30, 44, 24];[24.0, 26.0, 30.0, 26.0, 32.0, 22.0]
[30, 28, 39, 22, 52, 28];[28.0, 27.0, 38.0, 20.0, 46.0, 26.0]
[39, 29, 39, 43, 26, 23];[39.0, 26.0, 35.0, 41.0, 22.0, 22.0]
[34, 25, 33, 33, 31, 42];[30.0, 22.0, 29.0, 31.0, 29.0, 38.0]
[35, 44, 26, 40, 26, 28];[34.0, 40.0, 25.0, 38.0, 25.0, 25.0]
[38, 29, 31, 37, 33, 30];[33.0, 26.0, 28.0, 35.0, 30.0, 29.0]
[39, 34, 28, 39, 25, 34];[37.0, 33.0, 26.0, 34.0, 20.0, 28.0]
[42, 35, 27, 39, 27, 29];[39.0, 30.0, 23.0, 33.0, 24.0, 24.0]
[47, 35, 27, 42, 22, 26];[46.0, 31.0, 25.0, 39.0, 16.0, 23.0]
[50, 28, 27, 31, 40, 22];[46.0, 25.0, 25.0, 27.0, 38.0, 21.0]
[37, 32, 33, 38, 36, 23];[36.0, 32.0, 31.0, 36.0, 29.0, 22.0]
[31, 27, 34, 42, 34, 30];[27.0, 27.0, 31.0, 40.0, 32.0, 28.0]
[38, 26, 35, 38, 25, 36];[35.0, 23.0, 31.0, 25.0, 23.0, 30.0]
[23, 37, 35, 37, 35, 32];[20.0, 34.0, 30.0, 26.0, 28.0, 25.0]
[49, 23, 25, 38, 33, 31];[43.0, 22.0, 24.0, 36.0, 29.0, 29.0]
[37, 39, 30, 37, 26, 29];[37.0, 37.0, 27.0, 36.0, 22.0, 29.0]
[26, 44, 33, 39, 23, 34];[24.0, 42.0, 31.0, 35.0, 22.0, 32.0]
[31, 32, 39, 31, 35, 31];[30.0, 32.0, 37.0, 30.0, 29.0, 31.0]
[42, 28, 33, 41, 26, 29];[36.0, 25.0, 31.0, 34.0, 24.0, 24.0]
[33, 36, 30, 34, 31, 35];[31.0, 29.0, 29.0, 29.0, 28.0, 30.0]
[27, 37, 32, 30, 33, 40];[26.0, 34.0, 26.0, 28.0, 28.0, 37.0]
[43, 46, 19, 42, 23, 26];[40.0, 43.0, 18.0, 39.0, 19.0, 24.0]
[24, 30, 32, 48, 31, 34];[22.0, 27.0, 30.0, 38.0, 28.0, 26.0]
[33, 38, 26, 39, 29, 34];[32.0, 36.0, 22.0, 35.0, 25.0, 28.0]
