[26, 16, 18, 14, 28, 29, 32, 36];[24.0, 16.0, 17.0, 13.0, 26.0, 29.0, 29.0, 33.0]
[18, 30, 23, 34, 27, 32, 20, 15];[18.0, 26.0, 21.0, 29.0, 23.0, 31.0, 18.0, 14.0]
[24, 33, 16, 20, 27, 29, 18, 32];[24.0, 32.0, 13.0, 20.0, 23.0, 28.0, 18.0, 30.0]
[24, 20, 18, 21, 20, 28, 33, 35];[22.0, 18.0, 18.0, 21.0, 20.0, 27.0, 32.0, 30.0]
[24, 28, 17, 21, 26, 46, 21, 16];[22.0, 26.0, 17.0, 19.0, 24.0, 45.0, 21.0, 15.0]
[21, 25, 27, 14, 21, 16, 40, 35];[20.0, 21.0, 26.0, 13.0, 21.0, 16.0, 38.0, 34.0]
[33, 25, 25, 24, 17, 30, 23, 22];[32.0, 21.0, 20.0, 23.0, 15.0, 29.0, 19.0, 20.0]
[23, 36, 33, 25, 18, 22, 21, 21];[21.0, 33.0, 30.0, 24.0, 17.0, 20.0, 21.0, 21.0]
[25, 20, 22, 17, 30, 26, 35, 24];[24.0, 19.0, 21.0, 15.0, 29.0, 22.0, 32.0, 22.0]
[33, 24, 28, 30, 17, 20, 23, 24];[33.0, 23.0, 28.0, 27.0, 17.0, 20.0, 21.0, 18.0]
[28, 18, 20, 21, 23, 33, 29, 27];[27.0, 18.0, 20.0, 19.0, 23.0, 32.0, 26.0, 25.0]
[21, 21, 26, 17, 40, 18, 27, 29];[16.0, 19.0, 22.0, 15.0, 39.0, 17.0, 26.0, 28.0]
[26, 19, 32, 29, 17, 36, 27, 13];[24.0, 18.0, 30.0, 29.0, 15.0, 35.0, 25.0, 10.0]
[8, 16, 14, 32, 17, 38, 39, 35];[8.0, 16.0, 11.0, 31.0, 17.0, 37.0, 36.0, 31.0]
[20, 15, 17, 25, 30, 36, 32, 24];[19.0, 14.0, 16.0, 20.0, 28.0, 35.0, 30.0, 20.0]
[27, 31, 16, 27, 24, 18, 33, 23];[25.0, 26.0, 16.0, 22.0, 22.0, 18.0, 30.0, 17.0]
[28, 14, 13, 23, 29, 32, 23, 37];[28.0, 14.0, 13.0, 22.0, 28.0, 32.0, 22.0, 34.0]
[25, 17, 27, 30, 20, 37, 21, 22];[24.0, 16.0, 24.0, 30.0, 16.0, 37.0, 21.0, 19.0]
[33, 22, 20, 21, 17, 29, 29, 28];[33.0, 20.0, 20.0, 20.0, 17.0, 29.0, 29.0, 27.0]
[26, 13, 26, 32, 12, 28, 25, 37];[24.0, 11.0, 24.0, 32.0, 10.0, 27.0, 23.0, 34.0]
[21, 13, 28, 28, 26, 34, 30, 19];[21.0, 13.0, 26.0, 26.0, 26.0, 34.0, 29.0, 18.0]
[14, 18, 26, 25, 24, 40, 23, 29];[11.0, 17.0, 23.0, 22.0, 21.0, 39.0, 21.0, 26.0]
[12, 21, 27, 21, 35, 31, 17, 35];[10.0, 21.0, 26.0, 17.0, 29.0, 30.0, 15.0, 26.0]
[20, 15, 17, 41, 31, 26, 29, 20];[20.0, 15.0, 14.0, 37.0, 28.0, 26.0, 26.0, 20.0]
[34, 23, 21, 14, 41, 22, 23, 21];[33.0, 22.0, 21.0, 14.0, 39.0, 22.0, 22.0, 21.0]
[35, 17, 29, 22, 20, 22, 26, 28];[33.0, 15.0, 25.0, 22.0, 18.0, 21.0, 22.0, 28.0]
[27, 33, 30, 23, 19, 21, 26, 20];[26.0, 32.0, 29.0, 22.0, 16.0, 21.0, 21.0, 19.0]
[17, 21, 25, 19, 35, 27, 32, 22];[17.0, 18.0, 21.0, 19.0, 31.0, 24.0, 28.0, 19.0]
[31, 22, 30, 16, 16, 23, 27, 34];[29.0, 17.0, 30.0, 15.0, 14.0, 22.0, 22.0, 30.0]
[32, 26, 24, 21, 22, 31, 15, 28];[28.0, 23.0, 22.0, 14.0, 20.0, 30.0, 15.0, 27.0]
[24, 24, 23, 25, 20, 28, 27, 28];[23.0, 21.0, 19.0, 23.0, 20.0, 27.0, 23.0, 25.0]
[22, 31, 23, 30, 13, 26, 23, 31];[18.0, 29.0, 22.0, 27.0, 11.0, 26.0, 19.0, 30.0]
[24, 25, 23, 28, 10, 39, 24, 26];[20.0, 22.0, 23.0, 27.0, 10.0, 35.0, 22.0, 24.0]
[33, 23, 20, 23, 20, 27, 34, 19];[31.0, 21.0, 18.0, 21.0, 19.0, 23.0, 33.0, 17.0]
