[28, 35, 21, 25, 26, 33, 30];[26.0, 32.0, 21.0, 25.0, 23.0, 32.0, 29.0]
[21, 21, 33, 21, 41, 34, 28];[20.0, 21.0, 32.0, 21.0, 41.0, 34.0, 26.0]
[19, 29, 36, 24, 22, 35, 33];[19.0, 29.0, 35.0, 24.0, 22.0, 35.0, 33.0]
[36, 35, 26, 24, 19, 30, 28];[34.0, 30.0, 26.0, 24.0, 18.0, 29.0, 28.0]
[22, 19, 31, 28, 45, 22, 30];[22.0, 19.0, 31.0, 28.0, 41.0, 21.0, 30.0]
[22, 31, 23, 36, 37, 23, 27];[20.0, 26.0, 23.0, 35.0, 35.0, 22.0, 27.0]
[25, 37, 25, 30, 40, 16, 25];[23.0, 36.0, 24.0, 29.0, 39.0, 16.0, 25.0]
[29, 28, 25, 31, 26, 32, 27];[29.0, 25.0, 25.0, 30.0, 26.0, 32.0, 25.0]
[27, 35, 33, 30, 25, 25, 23];[27.0, 33.0, 33.0, 30.0, 24.0, 25.0, 22.0]
[29, 14, 32, 19, 37, 45, 22];[26.0, 14.0, 31.0, 19.0, 36.0, 44.0, 19.0]
[39, 26, 30, 17, 21, 35, 30];[37.0, 25.0, 28.0, 17.0, 21.0, 35.0, 30.0]
[29, 33, 24, 23, 20, 35, 34];[29.0, 30.0, 22.0, 23.0, 20.0, 35.0, 33.0]
[31, 26, 33, 27, 25, 25, 31];[31.0, 25.0, 33.0, 27.0, 24.0, 25.0, 31.0]
[29, 28, 23, 27, 23, 30, 38];[28.0, 27.0, 23.0, 26.0, 23.0, 30.0, 38.0]
[25, 19, 34, 34, 17, 43, 26];[25.0, 19.0, 33.0, 34.0, 16.0, 43.0, 25.0]
[23, 30, 33, 27, 20, 33, 32];[23.0, 29.0, 33.0, 24.0, 19.0, 33.0, 32.0]
[33, 28, 30, 26, 29, 26, 26];[29.0, 23.0, 30.0, 26.0, 27.0, 26.0, 26.0]
[19, 31, 22, 15, 52, 31, 28];[19.0, 30.0, 20.0, 14.0, 52.0, 31.0, 28.0]
[12, 6, 54, 10, 54, 12, 50];[12.0, 6.0, 54.0, 10.0, 53.0, 12.0, 50.0]
[40, 26, 34, 25, 23, 25, 25];[39.0, 26.0, 34.0, 25.0, 23.0, 24.0, 24.0]
[22, 24, 36, 31, 31, 29, 25];[22.0, 24.0, 35.0, 31.0, 29.0, 29.0, 24.0]
[24, 27, 34, 16, 33, 32, 32];[24.0, 24.0, 33.0, 16.0, 33.0, 32.0, 30.0]
[27, 38, 30, 20, 30, 29, 24];[26.0, 37.0, 28.0, 19.0, 29.0, 28.0, 23.0]
[28, 22, 33, 35, 25, 22, 32];[22.0, 22.0, 32.0, 35.0, 24.0, 21.0, 32.0]
[21, 33, 21, 36, 37, 27, 23];[21.0, 33.0, 21.0, 35.0, 36.0, 27.0, 23.0]
[34, 31, 19, 19, 24, 40, 31];[34.0, 28.0, 19.0, 19.0, 22.0, 38.0, 31.0]
[30, 32, 20, 25, 42, 30, 19];[30.0, 29.0, 20.0, 23.0, 39.0, 30.0, 19.0]
[21, 29, 34, 31, 26, 23, 34];[21.0, 29.0, 34.0, 31.0, 25.0, 23.0, 33.0]
[35, 28, 36, 36, 19, 21, 23];[35.0, 26.0, 35.0, 36.0, 19.0, 21.0, 22.0]
[24, 21, 41, 27, 28, 28, 29];[24.0, 20.0, 39.0, 26.0, 28.0, 28.0, 29.0]
[26, 23, 35, 26, 27, 39, 22];[25.0, 21.0, 35.0, 25.0, 24.0, 33.0, 20.0]
[36, 25, 30, 32, 21, 31, 23];[32.0, 24.0, 29.0, 32.0, 20.0, 30.0, 23.0]
[30, 24, 25, 26, 35, 27, 31];[28.0, 22.0, 25.0, 26.0, 35.0, 27.0, 31.0]
[24, 26, 40, 23, 32, 23, 30];[24.0, 25.0, 40.0, 23.0, 30.0, 23.0, 30.0]
[19, 30, 28, 35, 31, 22, 32];[19.0, 27.0, 27.0, 33.0, 30.0, 22.0, 30.0]
[21, 32, 28, 27, 22, 36, 32];[19.0, 32.0, 28.0, 26.0, 22.0, 36.0, 30.0]
[16, 29, 27, 30, 31, 28, 37];[15.0, 27.0, 26.0, 30.0, 29.0, 28.0, 35.0]
[32, 29, 19, 26, 27, 35, 30];[31.0, 29.0, 18.0, 26.0, 27.0, 34.0, 30.0]
[31, 25, 39, 19, 27, 27, 29];[30.0, 24.0, 39.0, 19.0, 25.0, 27.0, 29.0]
[33, 22, 29, 32, 18, 26, 38];[27.0, 18.0, 26.0, 31.0, 18.0, 26.0, 35.0]
[24, 33, 35, 26, 30, 26, 24];[23.0, 29.0, 34.0, 26.0, 30.0, 25.0, 23.0]
[35, 34, 27, 25, 29, 22, 26];[35.0, 32.0, 27.0, 25.0, 28.0, 22.0, 25.0]
[16, 17, 48, 18, 45, 45, 9];[16.0, 17.0, 47.0, 18.0, 45.0, 45.0, 8.0]
[21, 21, 39, 24, 38, 29, 26];[19.0, 21.0, 39.0, 24.0, 38.0, 28.0, 26.0]
[29, 26, 26, 25, 29, 36, 26];[29.0, 26.0, 25.0, 25.0, 29.0, 36.0, 26.0]
[21, 24, 23, 43, 26, 31, 29];[19.0, 21.0, 23.0, 39.0, 26.0, 30.0, 29.0]
[25, 35, 34, 33, 29, 19, 22];[25.0, 30.0, 32.0, 33.0, 28.0, 17.0, 22.0]
[34, 27, 25, 24, 32, 32, 24];[34.0, 24.0, 25.0, 23.0, 31.0, 32.0, 23.0]
[27, 20, 35, 26, 28, 41, 21];[26.0, 18.0, 35.0, 26.0, 28.0, 40.0, 21.0]
[28, 30, 28, 22, 29, 31, 30];[27.0, 30.0, 28.0, 21.0, 27.0, 29.0, 29.0]
[25, 24, 31, 20, 38, 35, 25];[25.0, 23.0, 31.0, 20.0, 37.0, 34.0, 25.0]
[23, 30, 29, 26, 28, 34, 28];[22.0, 30.0, 29.0, 26.0, 27.0, 34.0, 28.0]
[28, 23, 24, 31, 32, 39, 21];[27.0, 22.0, 23.0, 31.0, 31.0, 39.0, 21.0]
[27, 27, 27, 32, 27, 31, 26];[27.0, 26.0, 26.0, 32.0, 26.0, 29.0, 24.0]
[23, 24, 43, 17, 33, 37, 21];[18.0, 24.0, 35.0, 17.0, 31.0, 36.0, 18.0]
[38, 27, 32, 24, 23, 19, 35];[37.0, 26.0, 32.0, 24.0, 21.0, 19.0, 35.0]
[24, 36, 31, 21, 32, 31, 22];[23.0, 35.0, 31.0, 21.0, 32.0, 31.0, 22.0]
[25, 19, 31, 23, 38, 27, 35];[25.0, 19.0, 31.0, 23.0, 35.0, 27.0, 35.0]
