[37, 22, 19, 27, 29, 28, 37];[29.0, 15.0, 14.0, 22.0, 25.0, 24.0, 26.0]
[26, 27, 26, 29, 25, 36, 30];[24.0, 23.0, 23.0, 27.0, 19.0, 26.0, 28.0]
[15, 31, 30, 29, 24, 35, 35];[11.0, 22.0, 25.0, 22.0, 18.0, 30.0, 25.0]
[32, 37, 18, 21, 23, 32, 36];[22.0, 26.0, 14.0, 16.0, 20.0, 24.0, 25.0]
[34, 26, 23, 28, 33, 30, 25];[27.0, 19.0, 16.0, 22.0, 19.0, 20.0, 20.0]
[36, 23, 20, 27, 31, 33, 29];[29.0, 17.0, 15.0, 21.0, 25.0, 26.0, 20.0]
[29, 35, 22, 26, 24, 33, 30];[24.0, 32.0, 17.0, 25.0, 21.0, 26.0, 25.0]
[28, 22, 32, 30, 32, 18, 37];[21.0, 18.0, 25.0, 26.0, 30.0, 15.0, 34.0]
[30, 28, 30, 23, 30, 33, 25];[23.0, 17.0, 24.0, 19.0, 27.0, 24.0, 24.0]
[43, 35, 16, 27, 23, 31, 24];[30.0, 17.0, 13.0, 20.0, 17.0, 23.0, 14.0]
[24, 29, 24, 30, 26, 36, 30];[21.0, 25.0, 21.0, 22.0, 19.0, 30.0, 23.0]
[28, 15, 37, 24, 26, 38, 31];[21.0, 14.0, 32.0, 19.0, 23.0, 28.0, 28.0]
[31, 32, 27, 29, 31, 26, 23];[23.0, 26.0, 20.0, 24.0, 26.0, 23.0, 15.0]
[22, 28, 44, 23, 30, 24, 28];[17.0, 25.0, 34.0, 23.0, 25.0, 22.0, 20.0]
[26, 35, 29, 22, 27, 35, 25];[23.0, 28.0, 22.0, 17.0, 24.0, 24.0, 21.0]
[32, 19, 30, 35, 30, 31, 22];[24.0, 18.0, 21.0, 29.0, 21.0, 22.0, 19.0]
[22, 35, 33, 28, 25, 26, 30];[17.0, 31.0, 25.0, 24.0, 22.0, 19.0, 26.0]
[28, 30, 31, 22, 25, 29, 34];[25.0, 25.0, 21.0, 13.0, 19.0, 24.0, 28.0]
[29, 41, 21, 22, 29, 21, 36];[21.0, 36.0, 14.0, 16.0, 22.0, 16.0, 22.0]
[23, 23, 39, 31, 35, 18, 30];[22.0, 17.0, 32.0, 24.0, 30.0, 12.0, 28.0]
[23, 28, 32, 33, 28, 25, 28];[18.0, 19.0, 27.0, 30.0, 25.0, 23.0, 23.0]
[34, 20, 35, 29, 28, 26, 27];[31.0, 13.0, 26.0, 25.0, 18.0, 19.0, 18.0]
[24, 20, 40, 25, 29, 27, 34];[17.0, 16.0, 28.0, 16.0, 24.0, 17.0, 28.0]
[38, 27, 7, 31, 26, 40, 30];[28.0, 18.0, 5.0, 22.0, 24.0, 25.0, 24.0]
[30, 18, 18, 29, 31, 45, 28];[23.0, 12.0, 13.0, 25.0, 23.0, 32.0, 25.0]
[32, 22, 37, 28, 21, 29, 30];[27.0, 19.0, 31.0, 21.0, 17.0, 20.0, 27.0]
[26, 36, 33, 24, 22, 24, 35];[22.0, 33.0, 24.0, 21.0, 18.0, 19.0, 32.0]
[29, 26, 32, 28, 29, 34, 21];[23.0, 22.0, 23.0, 25.0, 26.0, 30.0, 16.0]
[29, 23, 21, 35, 27, 33, 31];[21.0, 15.0, 18.0, 25.0, 19.0, 23.0, 24.0]
[27, 23, 22, 28, 22, 28, 49];[23.0, 19.0, 16.0, 24.0, 19.0, 20.0, 39.0]
[26, 27, 14, 34, 25, 36, 37];[22.0, 17.0, 10.0, 26.0, 21.0, 29.0, 27.0]
[31, 33, 33, 27, 33, 17, 25];[23.0, 30.0, 22.0, 21.0, 27.0, 15.0, 20.0]
[24, 26, 21, 36, 32, 38, 22];[19.0, 19.0, 18.0, 33.0, 22.0, 28.0, 18.0]
[26, 40, 31, 21, 26, 29, 26];[19.0, 29.0, 24.0, 17.0, 17.0, 21.0, 17.0]
[26, 23, 48, 18, 34, 27, 23];[20.0, 18.0, 34.0, 9.0, 23.0, 20.0, 18.0]
[32, 30, 19, 33, 22, 36, 27];[25.0, 19.0, 16.0, 26.0, 16.0, 28.0, 18.0]
[29, 30, 26, 30, 25, 32, 27];[23.0, 25.0, 24.0, 17.0, 22.0, 23.0, 24.0]
[32, 14, 21, 31, 31, 41, 29];[20.0, 13.0, 19.0, 21.0, 27.0, 40.0, 26.0]
[25, 20, 25, 41, 28, 35, 25];[19.0, 17.0, 14.0, 35.0, 26.0, 32.0, 20.0]
[30, 34, 28, 25, 27, 32, 23];[29.0, 23.0, 21.0, 18.0, 23.0, 23.0, 9.0]
[34, 30, 28, 11, 34, 26, 36];[29.0, 26.0, 23.0, 11.0, 28.0, 17.0, 30.0]
[40, 16, 19, 34, 26, 33, 31];[25.0, 11.0, 13.0, 31.0, 16.0, 28.0, 25.0]
[23, 29, 36, 26, 37, 28, 21];[16.0, 21.0, 20.0, 20.0, 30.0, 18.0, 18.0]
[41, 20, 31, 20, 32, 25, 30];[34.0, 14.0, 25.0, 17.0, 25.0, 19.0, 24.0]
[32, 18, 34, 27, 23, 29, 35];[28.0, 15.0, 24.0, 21.0, 17.0, 25.0, 27.0]
[29, 26, 38, 23, 21, 34, 28];[20.0, 20.0, 31.0, 18.0, 18.0, 26.0, 26.0]
