[23, 20, 28, 34, 32, 28, 34];[22.0, 20.0, 28.0, 32.0, 32.0, 28.0, 34.0]
[12, 38, 46, 26, 37, 20, 20];[12.0, 38.0, 46.0, 26.0, 37.0, 20.0, 20.0]
[21, 29, 26, 35, 24, 44, 20];[21.0, 28.0, 25.0, 34.0, 23.0, 44.0, 20.0]
[22, 25, 32, 31, 27, 34, 27];[21.0, 25.0, 32.0, 31.0, 26.0, 33.0, 27.0]
[28, 33, 23, 43, 23, 23, 24];[27.0, 32.0, 23.0, 43.0, 22.0, 23.0, 24.0]
[31, 30, 29, 18, 34, 36, 21];[31.0, 30.0, 29.0, 18.0, 34.0, 36.0, 20.0]
[20, 28, 46, 28, 27, 23, 27];[19.0, 28.0, 46.0, 28.0, 27.0, 23.0, 27.0]
[26, 38, 25, 22, 32, 26, 30];[26.0, 36.0, 25.0, 22.0, 32.0, 26.0, 30.0]
[24, 22, 41, 26, 32, 33, 21];[24.0, 22.0, 41.0, 26.0, 30.0, 33.0, 21.0]
[36, 27, 23, 26, 32, 25, 29];[36.0, 27.0, 21.0, 26.0, 28.0, 25.0, 27.0]
[39, 28, 21, 33, 26, 20, 32];[39.0, 28.0, 21.0, 31.0, 24.0, 19.0, 31.0]
[26, 34, 44, 17, 28, 28, 22];[23.0, 34.0, 44.0, 17.0, 28.0, 28.0, 21.0]
[28, 25, 23, 32, 41, 18, 32];[28.0, 25.0, 23.0, 32.0, 41.0, 17.0, 31.0]
[17, 21, 27, 22, 29, 45, 38];[17.0, 20.0, 26.0, 21.0, 27.0, 45.0, 38.0]
[27, 30, 17, 34, 25, 26, 38];[27.0, 30.0, 16.0, 33.0, 24.0, 24.0, 38.0]
[33, 30, 25, 36, 26, 35, 14];[33.0, 30.0, 25.0, 35.0, 26.0, 35.0, 14.0]
[19, 24, 40, 32, 27, 29, 28];[19.0, 24.0, 39.0, 31.0, 27.0, 29.0, 27.0]
[34, 22, 28, 29, 37, 24, 24];[33.0, 22.0, 27.0, 29.0, 36.0, 24.0, 24.0]
[27, 31, 30, 31, 27, 30, 22];[26.0, 31.0, 29.0, 30.0, 27.0, 30.0, 21.0]
[28, 27, 34, 31, 27, 32, 20];[28.0, 27.0, 34.0, 30.0, 27.0, 32.0, 20.0]
[28, 25, 33, 33, 48, 18, 14];[28.0, 25.0, 33.0, 31.0, 48.0, 18.0, 14.0]
[26, 32, 32, 13, 47, 10, 39];[25.0, 31.0, 32.0, 13.0, 47.0, 10.0, 39.0]
[34, 23, 33, 31, 26, 25, 27];[33.0, 23.0, 32.0, 30.0, 26.0, 24.0, 27.0]
[24, 29, 17, 39, 20, 36, 34];[24.0, 29.0, 17.0, 39.0, 20.0, 36.0, 33.0]
[20, 28, 5, 28, 37, 49, 32];[20.0, 28.0, 5.0, 28.0, 37.0, 49.0, 32.0]
[36, 26, 29, 25, 29, 32, 22];[36.0, 25.0, 29.0, 25.0, 29.0, 31.0, 22.0]
[32, 33, 29, 32, 27, 15, 31];[32.0, 32.0, 29.0, 32.0, 26.0, 14.0, 31.0]
[30, 27, 27, 22, 30, 40, 22];[30.0, 27.0, 27.0, 21.0, 30.0, 40.0, 22.0]
[21, 24, 45, 28, 23, 22, 36];[21.0, 23.0, 45.0, 28.0, 23.0, 21.0, 33.0]
[14, 36, 34, 27, 22, 25, 41];[13.0, 36.0, 34.0, 27.0, 22.0, 25.0, 41.0]
[36, 35, 24, 23, 32, 23, 26];[35.0, 35.0, 24.0, 23.0, 31.0, 22.0, 26.0]
[31, 32, 44, 25, 26, 17, 24];[30.0, 32.0, 44.0, 25.0, 26.0, 17.0, 24.0]
[5, 11, 4, 82, 8, 83, 6];[5.0, 10.0, 3.0, 82.0, 7.0, 82.0, 6.0]
[29, 42, 26, 28, 12, 37, 25];[29.0, 42.0, 26.0, 28.0, 12.0, 37.0, 25.0]
[31, 24, 39, 28, 36, 24, 17];[31.0, 24.0, 37.0, 25.0, 35.0, 23.0, 17.0]
[33, 23, 35, 20, 25, 28, 35];[33.0, 22.0, 34.0, 20.0, 24.0, 28.0, 34.0]
[30, 20, 30, 31, 35, 39, 14];[29.0, 19.0, 30.0, 31.0, 35.0, 39.0, 14.0]
[28, 35, 20, 30, 27, 31, 28];[28.0, 33.0, 20.0, 29.0, 27.0, 31.0, 28.0]
[21, 19, 30, 38, 44, 25, 22];[21.0, 19.0, 30.0, 38.0, 44.0, 25.0, 21.0]
[35, 19, 24, 18, 29, 37, 37];[35.0, 18.0, 24.0, 18.0, 28.0, 37.0, 36.0]
[35, 21, 29, 31, 34, 22, 27];[31.0, 20.0, 29.0, 31.0, 34.0, 22.0, 27.0]
[31, 20, 27, 23, 31, 40, 27];[31.0, 20.0, 27.0, 23.0, 31.0, 40.0, 27.0]
[25, 22, 34, 27, 32, 30, 29];[25.0, 22.0, 34.0, 27.0, 32.0, 30.0, 28.0]
[30, 31, 29, 23, 32, 24, 30];[28.0, 30.0, 28.0, 23.0, 32.0, 23.0, 30.0]
[28, 40, 33, 18, 29, 23, 28];[28.0, 39.0, 33.0, 18.0, 29.0, 23.0, 28.0]
[32, 31, 23, 32, 22, 33, 26];[32.0, 30.0, 23.0, 32.0, 22.0, 33.0, 26.0]
[35, 28, 28, 26, 29, 32, 21];[35.0, 28.0, 28.0, 25.0, 28.0, 32.0, 21.0]
[33, 17, 30, 27, 32, 29, 31];[33.0, 17.0, 30.0, 27.0, 32.0, 29.0, 31.0]
[28, 26, 29, 30, 23, 27, 36];[28.0, 25.0, 29.0, 30.0, 23.0, 26.0, 35.0]
[20, 21, 34, 40, 39, 13, 32];[20.0, 21.0, 34.0, 40.0, 39.0, 13.0, 32.0]
[26, 33, 16, 45, 28, 23, 28];[26.0, 33.0, 16.0, 45.0, 28.0, 22.0, 28.0]
[26, 37, 22, 29, 34, 29, 22];[24.0, 37.0, 22.0, 29.0, 33.0, 28.0, 21.0]
[39, 31, 19, 26, 36, 21, 27];[36.0, 31.0, 19.0, 25.0, 36.0, 21.0, 26.0]
[22, 29, 31, 35, 16, 31, 35];[22.0, 27.0, 31.0, 35.0, 16.0, 29.0, 35.0]
[14, 47, 20, 28, 33, 26, 31];[14.0, 46.0, 20.0, 27.0, 33.0, 22.0, 31.0]
[33, 26, 27, 21, 34, 34, 24];[31.0, 26.0, 27.0, 21.0, 34.0, 32.0, 24.0]
[40, 22, 27, 33, 23, 34, 20];[40.0, 22.0, 27.0, 33.0, 23.0, 34.0, 20.0]
[83, 17, 13, 21, 22, 19, 24];[83.0, 17.0, 13.0, 20.0, 22.0, 19.0, 24.0]
[21, 27, 29, 23, 33, 40, 26];[20.0, 24.0, 29.0, 22.0, 32.0, 40.0, 26.0]
[33, 24, 24, 36, 21, 32, 29];[33.0, 22.0, 24.0, 36.0, 21.0, 32.0, 28.0]
[25, 32, 31, 29, 25, 28, 29];[25.0, 31.0, 31.0, 29.0, 25.0, 28.0, 28.0]
[32, 29, 37, 29, 21, 25, 26];[32.0, 29.0, 37.0, 28.0, 21.0, 25.0, 26.0]
[23, 20, 29, 33, 35, 37, 22];[23.0, 20.0, 29.0, 33.0, 35.0, 37.0, 21.0]
[30, 19, 27, 38, 20, 33, 32];[30.0, 19.0, 27.0, 36.0, 20.0, 33.0, 32.0]
[29, 25, 21, 38, 22, 32, 32];[28.0, 25.0, 20.0, 38.0, 22.0, 32.0, 31.0]
[31, 38, 27, 22, 29, 24, 28];[31.0, 38.0, 27.0, 21.0, 29.0, 24.0, 28.0]
[18, 19, 41, 42, 29, 21, 29];[18.0, 18.0, 38.0, 40.0, 28.0, 21.0, 29.0]
[32, 29, 24, 30, 37, 26, 21];[32.0, 28.0, 24.0, 29.0, 37.0, 26.0, 21.0]
