[42, 24, 39, 30, 35, 29];[39.0, 22.0, 35.0, 23.0, 33.0, 27.0]
[37, 37, 21, 50, 27, 27];[35.0, 34.0, 19.0, 49.0, 25.0, 24.0]
[37, 27, 49, 28, 34, 24];[34.0, 26.0, 46.0, 25.0, 31.0, 23.0]
[40, 18, 25, 36, 39, 41];[38.0, 18.0, 19.0, 33.0, 34.0, 38.0]
[33, 22, 42, 32, 30, 40];[31.0, 20.0, 37.0, 31.0, 27.0, 38.0]
[32, 39, 18, 50, 33, 27];[31.0, 37.0, 15.0, 45.0, 32.0, 24.0]
[28, 47, 26, 35, 33, 30];[25.0, 41.0, 22.0, 34.0, 29.0, 27.0]
[31, 37, 23, 36, 40, 32];[26.0, 36.0, 20.0, 31.0, 39.0, 28.0]
[37, 29, 24, 42, 40, 27];[34.0, 28.0, 23.0, 33.0, 36.0, 24.0]
[31, 27, 33, 39, 37, 32];[28.0, 22.0, 26.0, 35.0, 32.0, 29.0]
[28, 29, 29, 31, 50, 32];[28.0, 29.0, 24.0, 27.0, 43.0, 27.0]
[37, 35, 36, 42, 24, 25];[33.0, 31.0, 29.0, 40.0, 19.0, 23.0]
[34, 22, 37, 40, 27, 39];[27.0, 17.0, 35.0, 35.0, 25.0, 32.0]
[16, 38, 21, 54, 26, 44];[15.0, 36.0, 20.0, 54.0, 26.0, 42.0]
[31, 29, 37, 41, 38, 23];[28.0, 25.0, 34.0, 38.0, 34.0, 19.0]
[37, 32, 30, 38, 31, 31];[35.0, 30.0, 28.0, 38.0, 28.0, 26.0]
[26, 23, 53, 41, 27, 29];[25.0, 21.0, 50.0, 41.0, 25.0, 29.0]
[36, 36, 27, 37, 27, 36];[35.0, 35.0, 26.0, 37.0, 25.0, 33.0]
[27, 53, 30, 38, 25, 26];[26.0, 52.0, 27.0, 35.0, 24.0, 24.0]
[25, 28, 39, 37, 30, 40];[25.0, 28.0, 39.0, 34.0, 28.0, 36.0]
[37, 30, 26, 40, 31, 35];[33.0, 26.0, 24.0, 37.0, 29.0, 29.0]
[26, 34, 35, 42, 28, 34];[24.0, 31.0, 31.0, 34.0, 24.0, 27.0]
[27, 38, 27, 44, 28, 35];[24.0, 36.0, 24.0, 37.0, 28.0, 31.0]
[42, 30, 38, 22, 29, 38];[33.0, 29.0, 29.0, 19.0, 26.0, 34.0]
[45, 26, 25, 37, 30, 36];[40.0, 23.0, 24.0, 34.0, 28.0, 31.0]
[26, 30, 44, 40, 29, 30];[25.0, 30.0, 40.0, 40.0, 28.0, 30.0]
[37, 29, 37, 26, 38, 32];[33.0, 26.0, 33.0, 24.0, 36.0, 31.0]
[26, 38, 37, 39, 31, 28];[24.0, 28.0, 28.0, 37.0, 28.0, 25.0]
[42, 30, 32, 36, 29, 30];[37.0, 29.0, 29.0, 32.0, 27.0, 28.0]
[31, 27, 40, 34, 34, 33];[28.0, 24.0, 40.0, 30.0, 32.0, 28.0]
[35, 32, 33, 34, 29, 36];[33.0, 30.0, 28.0, 31.0, 26.0, 34.0]
[26, 35, 32, 37, 33, 36];[21.0, 31.0, 31.0, 33.0, 33.0, 35.0]
[32, 23, 43, 21, 40, 40];[30.0, 22.0, 35.0, 17.0, 32.0, 35.0]
[30, 39, 37, 31, 27, 35];[26.0, 33.0, 36.0, 27.0, 25.0, 31.0]
[46, 28, 37, 36, 26, 26];[46.0, 26.0, 37.0, 30.0, 22.0, 26.0]
[36, 35, 34, 30, 34, 30];[36.0, 33.0, 32.0, 30.0, 33.0, 27.0]
[45, 22, 45, 23, 24, 40];[35.0, 21.0, 41.0, 22.0, 23.0, 36.0]
[19, 41, 35, 46, 38, 20];[19.0, 39.0, 32.0, 41.0, 35.0, 19.0]
[41, 19, 46, 26, 40, 27];[35.0, 19.0, 45.0, 26.0, 40.0, 24.0]
[35, 31, 39, 35, 27, 31];[33.0, 29.0, 38.0, 33.0, 26.0, 28.0]
[34, 42, 24, 47, 17, 35];[29.0, 37.0, 20.0, 37.0, 16.0, 31.0]
[36, 23, 38, 34, 26, 41];[33.0, 22.0, 35.0, 33.0, 26.0, 39.0]
[36, 28, 40, 36, 31, 29];[27.0, 25.0, 38.0, 30.0, 23.0, 24.0]
[32, 32, 41, 29, 34, 31];[27.0, 30.0, 39.0, 29.0, 32.0, 30.0]
[34, 37, 42, 28, 22, 36];[31.0, 31.0, 34.0, 24.0, 21.0, 33.0]
[24, 29, 36, 32, 42, 36];[23.0, 25.0, 32.0, 31.0, 39.0, 30.0]
[27, 44, 34, 43, 30, 21];[25.0, 41.0, 31.0, 42.0, 27.0, 18.0]
[35, 33, 37, 33, 32, 29];[32.0, 30.0, 36.0, 31.0, 31.0, 29.0]
[34, 29, 37, 25, 36, 38];[31.0, 28.0, 27.0, 22.0, 33.0, 38.0]
[40, 30, 40, 29, 32, 28];[39.0, 25.0, 35.0, 26.0, 29.0, 24.0]
[40, 28, 34, 30, 34, 33];[35.0, 28.0, 31.0, 30.0, 31.0, 31.0]
[39, 38, 31, 43, 27, 21];[35.0, 35.0, 29.0, 38.0, 25.0, 19.0]
[24, 42, 35, 31, 31, 36];[22.0, 42.0, 32.0, 27.0, 28.0, 36.0]
[29, 30, 43, 35, 36, 26];[27.0, 30.0, 40.0, 35.0, 32.0, 26.0]
[24, 39, 23, 26, 38, 49];[17.0, 33.0, 19.0, 20.0, 31.0, 39.0]
[30, 35, 30, 36, 29, 38];[28.0, 32.0, 29.0, 35.0, 27.0, 34.0]
[21, 48, 28, 40, 29, 33];[17.0, 48.0, 27.0, 40.0, 29.0, 31.0]
[24, 34, 36, 30, 34, 41];[23.0, 32.0, 29.0, 24.0, 33.0, 35.0]
[37, 35, 27, 48, 21, 31];[36.0, 33.0, 23.0, 42.0, 18.0, 27.0]
[32, 32, 26, 32, 38, 39];[28.0, 32.0, 24.0, 29.0, 36.0, 33.0]
[30, 36, 37, 31, 30, 35];[29.0, 29.0, 35.0, 28.0, 30.0, 33.0]
[23, 35, 42, 26, 36, 37];[22.0, 30.0, 33.0, 25.0, 32.0, 31.0]
[23, 26, 36, 40, 40, 33];[19.0, 22.0, 32.0, 38.0, 28.0, 30.0]
[35, 31, 20, 44, 34, 35];[31.0, 28.0, 18.0, 41.0, 32.0, 29.0]
[27, 42, 24, 28, 33, 45];[25.0, 39.0, 24.0, 26.0, 32.0, 41.0]
[38, 26, 31, 30, 36, 38];[31.0, 22.0, 25.0, 26.0, 22.0, 31.0]
[31, 31, 38, 22, 44, 33];[29.0, 24.0, 28.0, 20.0, 42.0, 28.0]
[31, 28, 37, 40, 31, 32];[26.0, 28.0, 28.0, 37.0, 30.0, 27.0]
[29, 28, 47, 26, 26, 43];[27.0, 26.0, 35.0, 25.0, 25.0, 41.0]
[33, 39, 24, 36, 35, 32];[32.0, 36.0, 24.0, 34.0, 33.0, 31.0]
[26, 34, 29, 40, 39, 31];[25.0, 33.0, 27.0, 39.0, 36.0, 30.0]
[31, 33, 37, 44, 31, 25];[28.0, 30.0, 34.0, 41.0, 28.0, 25.0]
[35, 36, 18, 33, 43, 34];[31.0, 30.0, 18.0, 33.0, 37.0, 33.0]
[31, 32, 34, 31, 37, 34];[31.0, 30.0, 30.0, 28.0, 35.0, 27.0]
[23, 40, 31, 35, 35, 34];[23.0, 39.0, 24.0, 33.0, 32.0, 31.0]
[40, 19, 34, 29, 42, 35];[40.0, 19.0, 31.0, 28.0, 40.0, 35.0]
[33, 17, 62, 37, 18, 31];[32.0, 16.0, 57.0, 34.0, 17.0, 26.0]
[38, 30, 33, 33, 35, 30];[37.0, 28.0, 25.0, 29.0, 30.0, 26.0]
[35, 30, 32, 39, 27, 37];[32.0, 26.0, 26.0, 36.0, 23.0, 35.0]
[26, 24, 41, 45, 31, 32];[25.0, 24.0, 38.0, 40.0, 28.0, 30.0]
[20, 26, 30, 42, 53, 28];[18.0, 25.0, 24.0, 37.0, 48.0, 23.0]
[39, 15, 54, 28, 31, 32];[36.0, 15.0, 52.0, 28.0, 31.0, 32.0]
[37, 44, 26, 32, 30, 30];[36.0, 43.0, 26.0, 32.0, 29.0, 29.0]
[36, 36, 29, 51, 23, 24];[34.0, 32.0, 27.0, 49.0, 20.0, 19.0]
[32, 27, 41, 32, 29, 38];[31.0, 24.0, 40.0, 26.0, 29.0, 37.0]
[39, 45, 31, 18, 32, 34];[36.0, 38.0, 30.0, 14.0, 29.0, 31.0]
[30, 36, 29, 47, 22, 35];[28.0, 35.0, 27.0, 44.0, 20.0, 34.0]
[40, 39, 37, 31, 30, 22];[39.0, 38.0, 35.0, 29.0, 29.0, 22.0]
[38, 10, 34, 21, 63, 33];[32.0, 8.0, 25.0, 17.0, 57.0, 28.0]
[32, 47, 38, 22, 31, 29];[31.0, 42.0, 33.0, 22.0, 30.0, 29.0]
[30, 22, 49, 39, 28, 31];[28.0, 20.0, 42.0, 36.0, 25.0, 28.0]
[32, 33, 29, 36, 34, 35];[31.0, 30.0, 27.0, 35.0, 32.0, 32.0]
[38, 32, 39, 38, 28, 24];[34.0, 31.0, 37.0, 36.0, 24.0, 22.0]
