[29, 33, 33, 29, 44, 30];[29.0, 30.0, 32.0, 29.0, 44.0, 30.0]
[30, 29, 29, 28, 34, 48];[29.0, 28.0, 29.0, 27.0, 33.0, 47.0]
[24, 42, 31, 42, 29, 30];[24.0, 39.0, 31.0, 41.0, 27.0, 30.0]
[39, 33, 24, 33, 37, 32];[38.0, 31.0, 24.0, 33.0, 34.0, 32.0]
[25, 33, 31, 36, 29, 43];[25.0, 33.0, 30.0, 36.0, 29.0, 43.0]
[23, 35, 37, 40, 28, 35];[22.0, 33.0, 37.0, 38.0, 28.0, 34.0]
[39, 32, 28, 28, 35, 36];[39.0, 29.0, 28.0, 26.0, 34.0, 36.0]
[42, 29, 31, 31, 30, 35];[41.0, 29.0, 31.0, 31.0, 26.0, 34.0]
[31, 36, 33, 29, 35, 33];[31.0, 31.0, 32.0, 28.0, 34.0, 32.0]
[34, 25, 30, 32, 31, 46];[34.0, 24.0, 30.0, 32.0, 28.0, 45.0]
[27, 30, 35, 30, 40, 35];[26.0, 29.0, 35.0, 30.0, 39.0, 34.0]
[52, 30, 23, 30, 36, 27];[50.0, 28.0, 22.0, 29.0, 35.0, 27.0]
[35, 26, 28, 34, 39, 35];[34.0, 26.0, 28.0, 34.0, 38.0, 34.0]
[37, 23, 34, 33, 31, 40];[36.0, 21.0, 33.0, 32.0, 29.0, 39.0]
[24, 26, 20, 38, 50, 40];[24.0, 26.0, 20.0, 36.0, 48.0, 39.0]
[30, 31, 29, 46, 29, 33];[30.0, 31.0, 29.0, 46.0, 29.0, 33.0]
[35, 29, 41, 30, 30, 33];[33.0, 29.0, 41.0, 30.0, 27.0, 33.0]
[25, 38, 39, 27, 40, 29];[24.0, 38.0, 38.0, 26.0, 39.0, 29.0]
[31, 20, 51, 26, 34, 36];[30.0, 20.0, 49.0, 25.0, 33.0, 35.0]
[31, 27, 33, 32, 28, 47];[27.0, 26.0, 33.0, 32.0, 27.0, 47.0]
[23, 30, 45, 29, 36, 35];[23.0, 30.0, 44.0, 29.0, 35.0, 34.0]
[34, 23, 38, 34, 30, 36];[34.0, 23.0, 37.0, 33.0, 30.0, 36.0]
[33, 31, 43, 32, 33, 26];[32.0, 31.0, 42.0, 32.0, 32.0, 24.0]
[25, 38, 36, 30, 17, 52];[23.0, 22.0, 35.0, 29.0, 17.0, 52.0]
[32, 40, 37, 31, 32, 26];[32.0, 40.0, 37.0, 30.0, 32.0, 26.0]
[20, 30, 29, 34, 43, 42];[19.0, 28.0, 29.0, 33.0, 43.0, 42.0]
[28, 42, 27, 35, 33, 31];[28.0, 41.0, 26.0, 35.0, 33.0, 27.0]
[41, 23, 31, 27, 43, 35];[38.0, 23.0, 30.0, 26.0, 41.0, 35.0]
[37, 36, 30, 24, 32, 39];[36.0, 35.0, 30.0, 24.0, 32.0, 39.0]
[34, 34, 34, 27, 36, 33];[32.0, 32.0, 34.0, 25.0, 36.0, 32.0]
[35, 25, 60, 24, 25, 28];[34.0, 22.0, 58.0, 24.0, 25.0, 26.0]
[41, 31, 35, 29, 37, 25];[41.0, 29.0, 33.0, 28.0, 37.0, 25.0]
[19, 39, 26, 43, 25, 46];[19.0, 37.0, 26.0, 43.0, 24.0, 45.0]
[22, 28, 45, 28, 37, 38];[22.0, 28.0, 45.0, 26.0, 36.0, 37.0]
[36, 32, 36, 37, 26, 31];[35.0, 30.0, 36.0, 36.0, 25.0, 31.0]
[44, 27, 41, 23, 30, 33];[44.0, 24.0, 41.0, 22.0, 29.0, 32.0]
[37, 31, 32, 33, 27, 38];[37.0, 30.0, 31.0, 32.0, 27.0, 38.0]
[36, 35, 28, 31, 35, 33];[35.0, 35.0, 28.0, 31.0, 33.0, 33.0]
[36, 27, 45, 26, 26, 38];[36.0, 27.0, 45.0, 25.0, 26.0, 38.0]
[42, 33, 35, 28, 37, 22];[41.0, 31.0, 34.0, 28.0, 37.0, 22.0]
[42, 28, 28, 33, 37, 30];[41.0, 22.0, 28.0, 33.0, 37.0, 30.0]
[44, 30, 28, 22, 42, 32];[43.0, 28.0, 28.0, 20.0, 39.0, 32.0]
[33, 34, 29, 30, 35, 37];[33.0, 32.0, 29.0, 30.0, 35.0, 35.0]
[21, 23, 41, 36, 46, 31];[20.0, 22.0, 40.0, 33.0, 46.0, 31.0]
[35, 28, 30, 36, 36, 33];[35.0, 26.0, 29.0, 35.0, 32.0, 33.0]
[29, 24, 33, 34, 34, 44];[26.0, 22.0, 32.0, 34.0, 32.0, 40.0]
[30, 28, 28, 52, 38, 22];[30.0, 27.0, 28.0, 52.0, 35.0, 21.0]
[36, 43, 36, 25, 30, 28];[36.0, 41.0, 35.0, 24.0, 30.0, 28.0]
[22, 36, 35, 38, 39, 28];[22.0, 36.0, 35.0, 38.0, 39.0, 28.0]
[33, 33, 44, 26, 34, 28];[32.0, 33.0, 43.0, 26.0, 34.0, 28.0]
[42, 35, 24, 20, 47, 29];[39.0, 32.0, 22.0, 19.0, 45.0, 29.0]
[28, 34, 41, 27, 32, 36];[27.0, 34.0, 39.0, 27.0, 31.0, 36.0]
[33, 27, 37, 33, 39, 29];[32.0, 27.0, 37.0, 32.0, 35.0, 28.0]
[30, 44, 31, 29, 37, 27];[29.0, 43.0, 31.0, 28.0, 35.0, 27.0]
[26, 23, 43, 34, 40, 32];[26.0, 23.0, 43.0, 34.0, 38.0, 32.0]
[49, 27, 34, 28, 32, 28];[48.0, 25.0, 33.0, 27.0, 32.0, 28.0]
[30, 38, 42, 33, 30, 25];[29.0, 37.0, 42.0, 33.0, 30.0, 25.0]
[30, 31, 29, 39, 29, 40];[29.0, 30.0, 27.0, 38.0, 24.0, 40.0]
[23, 48, 37, 35, 28, 27];[23.0, 48.0, 35.0, 34.0, 27.0, 27.0]
[34, 35, 38, 27, 26, 38];[32.0, 34.0, 38.0, 26.0, 24.0, 38.0]
[28, 27, 23, 36, 43, 41];[26.0, 25.0, 19.0, 34.0, 40.0, 40.0]
[32, 21, 29, 36, 57, 21];[30.0, 21.0, 29.0, 33.0, 53.0, 21.0]
[28, 28, 38, 39, 28, 37];[27.0, 28.0, 35.0, 39.0, 25.0, 37.0]
[41, 34, 39, 30, 27, 27];[41.0, 34.0, 39.0, 30.0, 27.0, 27.0]
[29, 37, 34, 33, 24, 41];[29.0, 35.0, 34.0, 32.0, 24.0, 37.0]
[35, 32, 36, 34, 26, 35];[31.0, 32.0, 33.0, 31.0, 24.0, 33.0]
[39, 37, 40, 32, 15, 35];[39.0, 34.0, 40.0, 32.0, 15.0, 35.0]
[30, 23, 35, 28, 41, 41];[30.0, 23.0, 35.0, 28.0, 41.0, 41.0]
[39, 31, 24, 38, 25, 41];[36.0, 27.0, 23.0, 36.0, 21.0, 41.0]
[35, 40, 28, 28, 28, 40];[35.0, 39.0, 27.0, 28.0, 27.0, 39.0]
[31, 33, 50, 19, 33, 32];[31.0, 33.0, 50.0, 19.0, 32.0, 32.0]
[42, 20, 36, 39, 26, 32];[41.0, 20.0, 35.0, 38.0, 25.0, 30.0]
[33, 33, 34, 28, 32, 38];[32.0, 31.0, 34.0, 28.0, 31.0, 38.0]
[26, 43, 34, 32, 28, 35];[25.0, 42.0, 34.0, 32.0, 28.0, 35.0]
[38, 42, 34, 29, 31, 24];[37.0, 40.0, 34.0, 28.0, 31.0, 24.0]
[32, 29, 38, 19, 31, 48];[29.0, 24.0, 37.0, 18.0, 29.0, 47.0]
[26, 37, 31, 30, 32, 41];[26.0, 34.0, 31.0, 29.0, 30.0, 41.0]
[35, 29, 32, 31, 33, 38];[35.0, 28.0, 32.0, 30.0, 29.0, 37.0]
[29, 28, 36, 37, 36, 32];[29.0, 28.0, 36.0, 35.0, 36.0, 32.0]
[34, 29, 36, 24, 33, 42];[34.0, 29.0, 35.0, 23.0, 33.0, 42.0]
[45, 34, 26, 29, 37, 27];[44.0, 34.0, 26.0, 29.0, 37.0, 27.0]
[21, 34, 43, 39, 31, 30];[19.0, 31.0, 43.0, 39.0, 31.0, 29.0]
[25, 32, 27, 29, 42, 41];[23.0, 29.0, 27.0, 28.0, 42.0, 41.0]
[47, 37, 15, 30, 41, 28];[45.0, 35.0, 15.0, 30.0, 40.0, 28.0]
[39, 34, 31, 26, 27, 40];[37.0, 34.0, 30.0, 26.0, 27.0, 40.0]
[34, 36, 20, 41, 38, 28];[30.0, 36.0, 19.0, 37.0, 37.0, 26.0]
[30, 40, 38, 30, 31, 29];[30.0, 40.0, 38.0, 29.0, 31.0, 28.0]
[29, 29, 37, 27, 36, 40];[28.0, 29.0, 35.0, 27.0, 35.0, 40.0]
[26, 34, 25, 34, 36, 40];[23.0, 33.0, 25.0, 32.0, 34.0, 39.0]
[27, 33, 32, 39, 33, 34];[26.0, 31.0, 32.0, 37.0, 33.0, 33.0]
[28, 48, 40, 26, 28, 28];[28.0, 47.0, 40.0, 25.0, 26.0, 28.0]
[33, 25, 38, 24, 30, 48];[32.0, 25.0, 37.0, 23.0, 29.0, 48.0]
[70, 23, 32, 33, 29, 11];[59.0, 23.0, 32.0, 32.0, 29.0, 11.0]
[39, 40, 24, 30, 41, 24];[38.0, 36.0, 24.0, 29.0, 39.0, 24.0]
[38, 34, 28, 28, 33, 36];[38.0, 34.0, 28.0, 26.0, 32.0, 36.0]
[35, 31, 30, 26, 44, 32];[33.0, 30.0, 30.0, 26.0, 42.0, 32.0]
[28, 34, 23, 45, 31, 37];[27.0, 33.0, 23.0, 45.0, 31.0, 36.0]
[42, 17, 39, 40, 29, 31];[38.0, 17.0, 39.0, 37.0, 29.0, 31.0]
[43, 26, 23, 30, 38, 38];[43.0, 25.0, 23.0, 29.0, 38.0, 37.0]
[32, 34, 44, 30, 27, 31];[31.0, 32.0, 44.0, 30.0, 27.0, 30.0]
[34, 31, 34, 27, 37, 35];[34.0, 31.0, 34.0, 27.0, 35.0, 34.0]
[31, 41, 33, 31, 23, 39];[31.0, 40.0, 32.0, 29.0, 23.0, 39.0]
[32, 39, 26, 34, 33, 32];[31.0, 39.0, 26.0, 32.0, 32.0, 30.0]
[31, 39, 34, 40, 29, 24];[30.0, 36.0, 34.0, 38.0, 28.0, 24.0]
[33, 43, 34, 32, 26, 30];[32.0, 41.0, 34.0, 31.0, 23.0, 30.0]
[34, 27, 40, 27, 32, 39];[34.0, 24.0, 39.0, 26.0, 32.0, 37.0]
[39, 36, 19, 31, 33, 40];[34.0, 36.0, 18.0, 31.0, 31.0, 39.0]
[34, 43, 36, 33, 28, 24];[33.0, 40.0, 34.0, 30.0, 27.0, 22.0]
[34, 27, 37, 22, 49, 29];[33.0, 25.0, 37.0, 22.0, 47.0, 28.0]
[24, 29, 32, 32, 53, 28];[22.0, 29.0, 32.0, 32.0, 49.0, 28.0]
[45, 37, 24, 34, 30, 28];[41.0, 37.0, 22.0, 33.0, 30.0, 28.0]
[23, 45, 28, 32, 28, 42];[22.0, 44.0, 26.0, 31.0, 25.0, 40.0]
[28, 38, 32, 33, 28, 39];[25.0, 37.0, 32.0, 33.0, 28.0, 37.0]
[32, 22, 39, 45, 33, 27];[31.0, 21.0, 38.0, 45.0, 33.0, 27.0]
